customer_id,age,income,is_business,home_city
CU03963,59,51616.0,0,MIA
CU03964,21,70913.0,0,MIA
CU03965,62,39412.0,1,BOS
CU03966,31,65091.0,0,LAX
CU03967,66,70532.0,0,CHI
CU03968,59,57997.0,0,BOS
CU03969,67,70474.0,0,CHI
CU03970,20,49581.0,0,LAX
CU03971,61,27533.0,0,MIA
CU03972,27,67470.0,1,MIA
CU03973,56,55046.0,0,NYC
CU03974,65,70940.0,1,NYC
CU03975,65,59933.0,1,NYC
CU03976,40,60382.0,0,CHI
CU03977,20,65387.0,1,BOS
CU03978,32,49273.0,1,NYC
CU03979,51,36338.0,0,LAX
CU03980,21,42969.0,0,BOS
CU03981,46,83859.0,0,MIA
CU03982,29,57544.0,0,CHI
CU03983,67,78393.0,0,MIA
CU03984,62,73948.0,0,LAX
CU03985,18,50020.0,1,MIA
CU03986,54,39330.0,0,BOS
CU03987,68,67122.0,0,MIA
CU03988,32,47809.0,0,NYC
CU03989,66,78175.0,1,LAX
CU03990,19,37515.0,0,BOS
CU03991,19,58709.0,0,LAX
CU03992,24,32575.0,0,NYC
CU03993,36,73443.0,1,MIA
CU03994,64,46875.0,0,LAX
CU03995,59,47912.0,0,MIA
CU03996,62,55593.0,0,LAX
CU03997,53,50905.0,0,LAX
CU03998,58,62225.0,0,BOS
CU03999,54,42252.0,0,LAX
CU04000,32,50892.0,0,NYC
CU04001,56,69774.0,0,LAX
CU04002,33,25000.0,0,LAX
CU04003,24,89456.0,0,LAX
CU04004,18,87317.0,0,LAX
CU04005,41,28451.0,0,MIA
CU04006,63,54937.0,1,BOS
CU04007,62,75185.0,0,CHI
CU04008,58,59906.0,0,MIA
CU04009,50,51643.0,1,CHI
CU04010,66,33698.0,0,CHI
CU04011,55,83958.0,0,MIA
CU04012,35,31456.0,0,BOS
CU04013,25,71490.0,0,BOS
CU04014,50,74566.0,0,CHI
CU04015,57,65902.0,0,BOS
CU04016,32,77179.0,0,MIA
CU04017,52,61547.0,0,MIA
CU04018,67,95191.0,0,MIA
CU04019,47,61295.0,0,LAX
CU04020,63,44096.0,0,MIA
CU04021,49,53985.0,0,MIA
CU04022,18,25000.0,0,MIA
CU04023,55,92349.0,1,BOS
CU04024,35,25000.0,0,NYC
CU04025,54,45202.0,1,MIA
CU04026,63,106741.0,1,LAX
CU04027,22,79776.0,0,CHI
CU04028,41,62810.0,0,LAX
CU04029,55,98829.0,1,MIA
CU04030,35,66254.0,0,NYC
CU04031,35,93508.0,1,MIA
CU04032,40,57647.0,0,MIA
CU04033,38,52577.0,0,LAX
CU04034,60,44665.0,0,BOS
CU04035,58,88577.0,1,BOS
CU04036,63,89657.0,1,CHI
CU04037,39,64873.0,0,CHI
CU04038,43,59227.0,0,CHI
CU04039,55,34146.0,0,NYC
CU04040,43,83305.0,0,MIA
CU04041,38,79259.0,0,CHI
CU04042,69,66471.0,0,LAX
CU04043,32,62892.0,0,BOS
CU04044,54,83765.0,1,LAX
CU04045,38,91173.0,0,LAX
CU04046,64,78184.0,0,MIA
CU04047,29,35442.0,1,CHI
CU04048,59,88552.0,1,NYC
CU04049,32,83570.0,0,MIA
CU04050,58,52843.0,1,CHI
CU04051,18,74060.0,0,CHI
CU04052,69,64074.0,0,NYC
CU04053,54,25000.0,0,BOS
CU04054,51,69399.0,0,LAX
CU04055,56,42987.0,0,BOS
CU04056,25,71571.0,0,NYC
CU04057,31,38871.0,1,BOS
CU04058,63,48449.0,0,CHI
CU04059,29,81451.0,0,BOS
CU04060,69,25000.0,0,LAX
CU04061,60,59424.0,0,CHI
CU04062,54,43525.0,0,CHI
CU04063,62,58002.0,1,BOS
CU04064,22,102426.0,0,LAX
CU04065,41,90690.0,1,NYC
CU04066,18,49302.0,0,CHI
CU04067,18,70303.0,0,LAX
CU04068,55,56071.0,0,NYC
CU04069,22,76704.0,0,LAX
CU04070,59,52948.0,0,CHI
CU04071,45,31742.0,0,BOS
CU04072,18,76268.0,0,LAX
CU04073,24,32995.0,0,CHI
CU04074,26,64405.0,1,BOS
CU04075,18,49001.0,0,LAX
CU04076,43,64493.0,0,BOS
CU04077,37,95002.0,0,MIA
CU04078,59,88402.0,0,MIA
CU04079,20,82752.0,1,LAX
CU04080,22,41239.0,1,MIA
CU04081,55,53025.0,0,BOS
CU04082,63,61492.0,0,LAX
CU04083,61,47850.0,1,NYC
CU04084,31,63666.0,0,LAX
CU04085,34,59712.0,1,LAX
CU04086,27,45446.0,0,CHI
CU04087,23,28272.0,0,LAX
CU04088,68,70424.0,1,MIA
CU04089,45,65375.0,1,BOS
CU04090,58,94445.0,0,LAX
CU04091,64,48138.0,0,LAX
CU04092,23,87767.0,0,LAX
CU04093,64,54653.0,0,LAX
CU04094,43,39375.0,0,CHI
CU04095,68,55863.0,0,NYC
CU04096,59,61678.0,1,BOS
CU04097,62,25000.0,0,NYC
CU04098,49,91384.0,0,LAX
CU04099,51,48543.0,0,NYC
CU04100,54,87395.0,0,LAX
CU04101,56,58506.0,0,BOS
CU04102,62,47210.0,0,NYC
CU04103,48,26190.0,1,MIA
CU04104,18,81359.0,1,CHI
CU04105,27,63476.0,0,NYC
CU04106,27,63417.0,0,NYC
CU04107,63,25000.0,0,NYC
CU04108,68,96809.0,1,NYC
CU04109,27,38303.0,0,NYC
CU04110,23,25000.0,0,MIA
CU04111,54,45809.0,0,NYC
CU04112,62,55241.0,0,BOS
CU04113,30,66685.0,0,MIA
CU04114,19,80330.0,0,MIA
CU04115,23,79679.0,1,LAX
CU04116,61,53391.0,0,CHI
CU04117,54,76689.0,0,LAX
CU04118,62,80143.0,1,CHI
CU04119,58,44943.0,0,MIA
CU04120,43,65687.0,0,BOS
CU04121,40,57696.0,1,NYC
CU04122,51,27501.0,0,LAX
CU04123,63,76077.0,0,BOS
CU04124,62,66377.0,0,CHI
CU04125,28,57968.0,0,LAX
CU04126,20,42529.0,0,LAX
CU04127,47,54896.0,1,LAX
CU04128,18,29992.0,0,BOS
CU04129,26,71083.0,0,BOS
CU04130,43,79381.0,1,LAX
CU04131,46,25000.0,0,BOS
CU04132,57,51000.0,0,LAX
CU04133,48,77585.0,0,LAX
CU04134,41,61143.0,0,NYC
CU04135,41,63642.0,0,CHI
CU04136,24,29773.0,0,MIA
CU04137,56,36318.0,1,NYC
CU04138,55,78811.0,0,MIA
CU04139,44,59718.0,0,CHI
CU04140,50,43591.0,1,LAX
CU04141,66,36288.0,0,NYC
CU04142,24,73149.0,0,CHI
CU04143,49,62799.0,0,CHI
CU04144,46,43432.0,1,LAX
CU04145,37,78639.0,0,BOS
CU04146,55,73806.0,0,MIA
CU04147,63,62794.0,0,LAX
CU04148,61,25000.0,0,BOS
CU04149,36,59850.0,1,BOS
CU04150,52,47603.0,0,MIA
CU04151,66,45532.0,0,CHI
CU04152,34,43154.0,1,MIA
CU04153,44,92153.0,1,CHI
CU04154,54,56674.0,1,CHI
CU04155,65,25000.0,1,CHI
CU04156,40,66652.0,0,CHI
CU04157,46,50434.0,0,MIA
CU04158,20,108265.0,0,NYC
CU04159,68,40074.0,0,LAX
CU04160,55,65306.0,0,NYC
CU04161,57,57354.0,0,LAX
CU04162,39,35276.0,0,LAX
CU04163,39,56375.0,1,MIA
CU04164,37,107529.0,1,NYC
CU04165,47,50650.0,1,BOS
CU04166,19,72412.0,0,LAX
CU04167,51,86953.0,1,BOS
CU04168,65,84532.0,1,NYC
CU04169,32,69034.0,1,NYC
CU04170,18,55374.0,0,NYC
CU04171,24,74666.0,1,MIA
CU04172,44,89745.0,0,BOS
CU04173,30,63652.0,0,MIA
CU04174,63,48167.0,0,NYC
CU04175,50,77713.0,0,NYC
CU04176,27,25000.0,0,MIA
CU04177,24,44899.0,0,LAX
CU04178,48,62308.0,0,BOS
CU04179,26,55627.0,0,MIA
CU04180,47,56664.0,0,BOS
CU04181,45,42201.0,0,MIA
CU04182,56,31608.0,1,MIA
CU04183,46,56991.0,0,NYC
CU04184,67,94785.0,0,LAX
CU04185,51,29954.0,0,BOS
CU04186,39,36404.0,0,BOS
CU04187,60,93825.0,0,NYC
CU04188,67,40444.0,1,MIA
CU04189,68,69938.0,1,BOS
CU04190,67,50517.0,0,MIA
CU04191,35,59962.0,0,NYC
CU04192,33,63082.0,1,LAX
CU04193,28,64614.0,0,LAX
CU04194,35,49236.0,1,CHI
CU04195,24,56557.0,1,CHI
CU04196,29,89089.0,0,LAX
CU04197,57,41998.0,0,MIA
CU04198,19,54717.0,0,CHI
CU04199,57,50299.0,0,NYC
CU04200,67,58860.0,0,MIA
CU04201,28,54825.0,0,NYC
CU04202,33,80555.0,1,NYC
CU04203,32,69170.0,0,NYC
CU04204,31,45930.0,1,BOS
CU04205,29,84394.0,1,BOS
CU04206,65,43336.0,1,BOS
CU04207,55,103077.0,1,BOS
CU04208,38,59166.0,0,BOS
CU04209,33,46897.0,0,NYC
CU04210,65,43341.0,0,LAX
CU04211,37,50764.0,1,NYC
CU04212,49,102496.0,1,MIA
CU04213,61,65604.0,0,MIA
CU04214,44,25000.0,0,NYC
CU04215,62,77523.0,0,CHI
CU04216,68,83349.0,1,LAX
CU04217,32,67117.0,0,NYC
CU04218,34,27216.0,0,NYC
CU04219,45,25000.0,1,CHI
CU04220,51,104853.0,1,LAX
CU04221,28,68013.0,1,CHI
CU04222,56,65628.0,1,BOS
CU04223,65,84869.0,1,CHI
CU04224,53,38734.0,0,MIA
CU04225,36,44809.0,1,CHI
CU04226,49,40517.0,0,LAX
CU04227,23,88159.0,1,LAX
CU04228,66,64846.0,0,MIA
CU04229,48,41172.0,0,NYC
CU04230,35,25000.0,1,MIA
CU04231,30,34510.0,0,NYC
CU04232,26,43703.0,0,BOS
CU04233,66,52212.0,0,MIA
CU04234,50,67435.0,0,NYC
CU04235,69,51832.0,1,MIA
CU04236,56,25000.0,1,LAX
CU04237,53,86521.0,0,MIA
CU04238,61,67341.0,1,MIA
CU04239,33,68276.0,0,MIA
CU04240,44,76180.0,0,CHI
CU04241,69,54895.0,0,BOS
CU04242,68,34902.0,0,NYC
CU04243,67,62860.0,1,CHI
CU04244,67,78155.0,0,LAX
CU04245,68,29801.0,1,MIA
CU04246,18,25000.0,0,NYC
CU04247,49,62508.0,0,NYC
CU04248,38,100110.0,0,MIA
CU04249,66,54473.0,0,BOS
CU04250,69,40933.0,1,MIA
CU04251,45,37048.0,0,MIA
CU04252,28,63934.0,0,BOS
CU04253,24,79438.0,0,LAX
CU04254,56,66475.0,0,BOS
CU04255,63,36743.0,0,BOS
CU04256,67,45584.0,0,BOS
CU04257,63,53502.0,0,LAX
CU04258,41,62469.0,0,BOS
CU04259,40,26240.0,0,NYC
CU04260,36,38638.0,0,MIA
CU04261,18,65089.0,1,MIA
CU04262,40,65947.0,0,MIA
CU04263,28,25000.0,1,CHI
CU04264,35,64215.0,1,MIA
CU04265,67,67779.0,0,LAX
CU04266,31,79514.0,0,MIA
CU04267,60,61750.0,0,BOS
CU04268,65,66189.0,0,LAX
CU04269,43,49394.0,0,NYC
CU04270,53,33200.0,0,BOS
CU04271,18,53205.0,0,CHI
CU04272,46,76577.0,1,NYC
CU04273,33,25000.0,0,BOS
CU04274,26,25000.0,0,BOS
CU04275,20,43553.0,0,MIA
CU04276,41,25000.0,0,NYC
CU04277,18,69419.0,1,CHI
CU04278,43,50623.0,0,CHI
CU04279,33,25000.0,1,NYC
CU04280,66,74146.0,0,BOS
CU04281,47,78348.0,0,BOS
CU04282,52,25000.0,0,NYC
CU04283,43,57739.0,0,BOS
CU04284,32,69561.0,1,NYC
CU04285,25,87620.0,0,LAX
CU04286,20,26807.0,0,MIA
CU04287,55,101276.0,1,MIA
CU04288,58,99142.0,0,NYC
CU04289,42,61111.0,1,MIA
CU04290,47,25000.0,0,MIA
CU04291,53,72130.0,0,MIA
CU04292,51,44783.0,0,NYC
CU04293,45,41624.0,1,MIA
CU04294,21,71602.0,0,BOS
CU04295,49,67726.0,1,LAX
CU04296,60,44795.0,0,LAX
CU04297,39,72658.0,1,NYC
CU04298,52,33983.0,0,CHI
CU04299,18,47985.0,0,NYC
CU04300,40,56595.0,0,NYC
CU04301,44,75836.0,0,NYC
CU04302,46,58761.0,1,BOS
CU04303,36,68766.0,0,BOS
CU04304,22,53463.0,0,MIA
CU04305,29,74290.0,1,CHI
CU04306,19,52715.0,1,NYC
CU04307,37,67022.0,1,BOS
CU04308,67,101584.0,1,MIA
CU04309,53,67331.0,1,LAX
CU04310,38,37588.0,0,CHI
CU04311,64,48384.0,0,NYC
CU04312,60,87641.0,1,MIA
CU04313,19,64569.0,0,CHI
CU04314,45,55150.0,0,BOS
CU04315,37,83827.0,1,NYC
CU04316,60,95426.0,0,BOS
CU04317,57,78015.0,0,LAX
CU04318,39,75000.0,0,NYC
CU04319,46,40196.0,0,BOS
CU04320,58,64871.0,1,NYC
CU04321,66,46280.0,1,MIA
CU04322,27,73603.0,0,BOS
CU04323,18,65984.0,1,LAX
CU04324,57,25000.0,0,CHI
CU04325,55,81422.0,0,LAX
CU04326,51,78538.0,0,NYC
CU04327,28,72575.0,0,BOS
CU04328,57,65677.0,0,MIA
CU04329,42,49210.0,0,BOS
CU04330,43,77206.0,1,NYC
CU04331,21,82971.0,0,CHI
CU04332,26,77152.0,0,NYC
CU04333,25,49043.0,0,NYC
CU04334,33,71813.0,0,CHI
CU04335,42,48988.0,0,CHI
CU04336,46,58556.0,1,CHI
CU04337,35,47739.0,0,CHI
CU04338,55,44236.0,0,BOS
CU04339,18,72611.0,0,NYC
CU04340,29,77229.0,0,NYC
CU04341,35,84238.0,0,NYC
CU04342,18,34848.0,0,BOS
CU04343,38,92012.0,1,NYC
CU04344,61,68812.0,0,BOS
CU04345,28,66496.0,0,MIA
CU04346,62,45759.0,1,CHI
CU04347,64,57356.0,0,MIA
CU04348,62,71340.0,1,LAX
CU04349,35,48586.0,0,LAX
CU04350,64,50009.0,0,BOS
CU04351,25,87129.0,0,MIA
CU04352,19,72379.0,0,MIA
CU04353,57,67404.0,0,CHI
CU04354,49,63321.0,0,LAX
CU04355,29,53511.0,0,MIA
CU04356,27,103310.0,0,CHI
CU04357,54,68802.0,0,LAX
CU04358,20,59367.0,0,LAX
CU04359,33,31788.0,0,MIA
CU04360,37,54617.0,0,NYC
CU04361,18,62048.0,0,LAX
CU04362,49,72295.0,0,CHI
CU04363,34,49139.0,0,CHI
CU04364,64,70055.0,0,MIA
CU04365,42,73976.0,0,LAX
CU04366,21,74271.0,0,NYC
CU04367,40,88821.0,1,BOS
CU04368,36,56896.0,0,NYC
CU04369,33,37809.0,0,NYC
CU04370,67,70216.0,0,NYC
CU04371,21,60799.0,0,BOS
CU04372,60,36154.0,0,CHI
CU04373,36,52371.0,0,NYC
CU04374,48,86564.0,0,LAX
CU04375,50,25000.0,0,NYC
CU04376,51,50161.0,0,LAX
CU04377,57,62402.0,0,NYC
CU04378,59,83887.0,1,CHI
CU04379,69,58837.0,0,BOS
CU04380,31,33203.0,0,BOS
CU04381,67,93791.0,0,NYC
CU04382,26,77179.0,1,BOS
CU04383,32,45724.0,0,CHI
CU04384,47,42501.0,0,MIA
CU04385,40,92837.0,0,BOS
CU04386,22,63929.0,0,BOS
CU04387,46,71603.0,0,MIA
CU04388,21,115298.0,0,NYC
CU04389,52,43635.0,0,LAX
CU04390,35,65150.0,0,BOS
CU04391,58,69418.0,0,NYC
CU04392,66,65331.0,1,LAX
CU04393,67,45377.0,1,CHI
CU04394,64,39825.0,0,CHI
CU04395,62,56723.0,1,NYC
CU04396,69,55650.0,0,NYC
CU04397,67,61631.0,0,BOS
CU04398,32,64845.0,0,LAX
CU04399,66,51549.0,1,MIA
CU04400,66,62423.0,0,BOS
CU04401,24,73901.0,1,NYC
CU04402,36,69742.0,1,CHI
CU04403,29,65188.0,0,LAX
CU04404,21,34400.0,0,BOS
CU04405,39,56488.0,1,NYC
CU04406,31,43463.0,0,CHI
CU04407,56,35981.0,0,CHI
CU04408,32,40260.0,0,LAX
CU04409,30,72261.0,1,MIA
CU04410,45,75719.0,0,CHI
CU04411,61,37010.0,0,MIA
CU04412,48,45349.0,1,LAX
CU04413,65,58400.0,1,CHI
CU04414,27,25000.0,0,LAX
CU04415,59,40259.0,0,MIA
CU04416,37,25000.0,0,CHI
CU04417,42,70608.0,1,LAX
CU04418,46,76396.0,0,BOS
CU04419,61,53078.0,0,LAX
CU04420,69,78776.0,0,BOS
CU04421,49,81441.0,1,CHI
CU04422,63,93756.0,1,LAX
CU04423,33,66552.0,0,NYC
CU04424,48,67482.0,0,MIA
CU04425,20,107159.0,0,NYC
CU04426,60,49527.0,0,CHI
CU04427,41,67317.0,0,CHI
CU04428,56,80324.0,1,MIA
CU04429,67,56573.0,0,LAX
CU04430,51,84011.0,0,NYC
CU04431,32,50417.0,0,BOS
CU04432,60,80730.0,1,CHI
CU04433,37,34040.0,0,CHI
CU04434,22,67327.0,0,LAX
CU04435,62,51288.0,0,MIA
CU04436,26,59613.0,1,NYC
CU04437,60,46779.0,0,LAX
CU04438,27,41663.0,0,LAX
CU04439,32,55998.0,0,CHI
CU04440,45,51255.0,0,BOS
CU04441,56,56609.0,0,BOS
CU04442,22,66434.0,0,NYC
CU04443,61,30303.0,0,BOS
CU04444,27,44154.0,0,LAX
CU04445,58,53048.0,0,CHI
CU04446,47,43779.0,0,NYC
CU04447,64,72402.0,0,BOS
CU04448,68,37111.0,0,BOS
CU04449,67,79568.0,0,NYC
CU04450,69,66283.0,0,NYC
CU04451,63,64101.0,1,MIA
CU04452,43,58322.0,0,MIA
CU04453,48,76651.0,0,MIA
CU04454,48,86837.0,0,CHI
CU04455,40,68770.0,0,CHI
CU04456,55,72201.0,0,LAX
CU04457,62,93663.0,1,NYC
CU04458,67,50901.0,1,NYC
CU04459,39,68601.0,0,CHI
CU04460,55,46500.0,0,CHI
CU04461,56,61288.0,0,CHI
CU04462,23,67805.0,0,CHI
CU04463,39,80204.0,1,BOS
CU04464,45,25810.0,0,LAX
CU04465,55,48119.0,1,LAX
CU04466,28,66668.0,0,LAX
CU04467,59,63830.0,0,MIA
CU04468,68,53338.0,0,LAX
CU04469,27,48479.0,0,CHI
CU04470,68,60289.0,0,BOS
CU04471,48,51171.0,0,LAX
CU04472,20,58542.0,0,CHI
CU04473,54,67187.0,0,BOS
CU04474,48,42815.0,0,CHI
CU04475,57,45823.0,0,LAX
CU04476,21,68564.0,0,MIA
CU04477,53,51032.0,0,MIA
CU04478,28,49498.0,0,BOS
CU04479,40,53200.0,0,BOS
CU04480,30,60373.0,0,CHI
CU04481,37,57044.0,0,MIA
CU04482,27,75360.0,0,LAX
CU04483,45,54811.0,1,NYC
CU04484,47,69896.0,1,MIA
CU04485,31,59648.0,1,BOS
CU04486,55,80510.0,0,MIA
CU04487,68,59253.0,0,MIA
CU04488,34,35093.0,0,CHI
CU04489,41,58805.0,0,BOS
CU04490,68,73797.0,0,MIA
CU04491,30,77482.0,0,LAX
CU04492,55,44818.0,1,MIA
CU04493,58,72034.0,0,MIA
CU04494,23,98398.0,1,NYC
CU04495,44,65152.0,0,MIA
CU04496,40,82319.0,0,NYC
CU04497,44,40519.0,0,LAX
CU04498,26,68674.0,0,CHI
CU04499,47,57839.0,0,BOS
CU04500,57,58872.0,1,NYC
CU04501,25,25828.0,0,NYC
CU04502,38,73632.0,0,CHI
CU04503,47,29162.0,1,MIA
CU04504,67,59796.0,0,BOS
CU04505,26,69133.0,1,LAX
CU04506,51,53862.0,0,CHI
CU04507,20,76011.0,0,MIA
CU04508,27,66245.0,0,LAX
CU04509,65,93270.0,1,NYC
CU04510,67,54000.0,0,NYC
CU04511,51,37928.0,1,CHI
CU04512,28,47748.0,0,BOS
CU04513,44,45787.0,0,MIA
CU04514,53,44102.0,0,MIA
CU04515,22,59122.0,0,NYC
CU04516,66,99302.0,1,BOS
CU04517,44,73606.0,0,LAX
CU04518,35,65058.0,1,CHI
CU04519,45,97354.0,1,CHI
CU04520,24,53137.0,0,BOS
CU04521,21,75426.0,0,LAX
CU04522,34,40249.0,0,MIA
CU04523,61,75911.0,0,LAX
CU04524,24,48480.0,1,BOS
CU04525,32,25000.0,0,NYC
CU04526,37,41420.0,0,LAX
CU04527,58,56869.0,0,LAX
CU04528,62,67298.0,0,BOS
CU04529,23,68812.0,0,MIA
CU04530,68,25000.0,0,CHI
CU04531,44,67356.0,0,LAX
CU04532,41,65373.0,0,BOS
CU04533,59,71570.0,0,MIA
CU04534,34,38091.0,0,LAX
CU04535,41,66291.0,0,LAX
CU04536,60,78989.0,0,LAX
CU04537,65,29906.0,1,BOS
CU04538,43,25000.0,0,CHI
CU04539,66,69805.0,1,LAX
CU04540,35,92435.0,0,NYC
CU04541,33,94401.0,1,BOS
CU04542,49,42016.0,1,NYC
CU04543,69,67633.0,0,BOS
CU04544,59,40658.0,0,NYC
CU04545,26,69248.0,1,LAX
CU04546,55,71916.0,0,MIA
CU04547,38,50502.0,0,NYC
CU04548,42,41124.0,0,BOS
CU04549,24,76229.0,0,BOS
CU04550,22,64865.0,0,BOS
CU04551,51,83897.0,0,MIA
CU04552,25,38723.0,0,LAX
CU04553,55,54503.0,0,BOS
CU04554,28,71767.0,0,LAX
CU04555,43,39287.0,0,NYC
CU04556,28,85192.0,0,BOS
CU04557,27,81692.0,0,LAX
CU04558,40,59319.0,0,MIA
CU04559,66,67222.0,1,MIA
CU04560,60,64352.0,0,BOS
CU04561,46,25000.0,1,NYC
CU04562,40,61952.0,1,CHI
CU04563,53,50781.0,0,CHI
CU04564,55,59860.0,1,CHI
CU04565,51,34625.0,0,NYC
CU04566,19,43363.0,0,BOS
CU04567,59,47131.0,0,NYC
CU04568,30,44151.0,0,NYC
CU04569,64,60270.0,0,MIA
CU04570,35,64880.0,0,NYC
CU04571,56,49428.0,0,CHI
CU04572,43,115955.0,1,MIA
CU04573,68,57142.0,0,CHI
CU04574,44,88072.0,0,CHI
CU04575,24,81131.0,0,BOS
CU04576,68,64224.0,0,LAX
CU04577,39,99632.0,1,LAX
CU04578,26,47404.0,0,NYC
CU04579,26,61564.0,0,LAX
CU04580,51,83466.0,0,CHI
CU04581,37,90575.0,0,LAX
CU04582,58,27545.0,0,NYC
CU04583,28,59072.0,0,BOS
CU04584,48,67229.0,1,CHI
CU04585,35,80707.0,0,LAX
CU04586,64,42312.0,1,BOS
CU04587,18,45794.0,0,NYC
CU04588,19,60362.0,0,MIA
CU04589,35,51599.0,0,NYC
CU04590,68,45542.0,0,NYC
CU04591,42,48366.0,0,LAX
CU04592,59,42174.0,0,MIA
CU04593,58,39651.0,0,CHI
CU04594,43,61711.0,0,MIA
CU04595,37,42473.0,0,CHI
CU04596,69,53781.0,1,BOS
CU04597,51,116364.0,1,CHI
CU04598,19,53877.0,1,MIA
CU04599,53,73405.0,0,NYC
CU04600,39,99022.0,0,MIA
CU04601,60,39321.0,0,CHI
CU04602,34,37140.0,0,BOS
CU04603,61,25000.0,0,CHI
CU04604,51,83699.0,0,CHI
CU04605,20,59972.0,0,LAX
CU04606,21,50362.0,0,CHI
CU04607,35,56798.0,0,CHI
CU04608,46,85903.0,1,CHI
CU04609,53,25000.0,0,LAX
CU04610,67,70353.0,0,NYC
CU04611,22,81732.0,0,LAX
CU04612,63,42192.0,0,CHI
CU04613,47,62682.0,1,LAX
CU04614,39,59887.0,0,BOS
CU04615,42,72536.0,0,CHI
CU04616,22,67968.0,0,CHI
CU04617,36,56264.0,0,NYC
CU04618,54,77026.0,0,LAX
CU04619,37,75694.0,1,LAX
CU04620,59,71007.0,0,NYC
CU04621,35,38458.0,0,NYC
CU04622,35,84345.0,1,CHI
CU04623,63,62959.0,1,NYC
CU04624,56,77849.0,0,NYC
CU04625,29,86402.0,0,NYC
CU04626,32,40623.0,0,MIA
CU04627,19,104936.0,0,BOS
CU04628,26,51715.0,0,MIA
CU04629,29,69420.0,1,CHI
CU04630,62,56208.0,0,BOS
CU04631,39,47791.0,1,NYC
CU04632,21,61941.0,0,CHI
CU04633,40,47370.0,1,CHI
CU04634,25,60677.0,0,NYC
CU04635,66,56410.0,1,MIA
CU04636,44,61510.0,0,NYC
CU04637,34,77361.0,0,BOS
CU04638,22,62995.0,0,CHI
CU04639,18,67748.0,0,LAX
CU04640,69,74831.0,0,CHI
CU04641,37,48156.0,0,MIA
CU04642,67,70200.0,0,MIA
CU04643,38,84641.0,1,CHI
CU04644,47,66922.0,0,BOS
CU04645,53,44235.0,0,NYC
CU04646,65,84295.0,0,BOS
CU04647,30,79380.0,0,BOS
CU04648,45,54356.0,0,CHI
CU04649,55,52429.0,0,LAX
CU04650,55,41468.0,0,MIA
CU04651,49,82166.0,0,NYC
CU04652,19,46310.0,0,LAX
CU04653,20,64016.0,1,MIA
CU04654,69,79712.0,0,CHI
CU04655,62,27877.0,0,MIA
CU04656,54,83385.0,1,MIA
CU04657,45,39312.0,0,BOS
CU04658,28,46192.0,0,NYC
CU04659,33,71276.0,0,BOS
CU04660,44,28603.0,0,NYC
CU04661,55,76118.0,0,BOS
CU04662,24,25000.0,0,LAX
CU04663,35,54818.0,0,LAX
CU04664,54,52076.0,0,BOS
CU04665,26,47903.0,0,BOS
CU04666,35,84141.0,1,NYC
CU04667,32,55151.0,0,BOS
CU04668,56,49907.0,0,BOS
CU04669,36,75665.0,1,BOS
CU04670,26,72650.0,1,LAX
CU04671,69,81440.0,1,LAX
CU04672,33,100787.0,1,CHI
CU04673,39,75996.0,0,NYC
CU04674,58,75911.0,1,CHI
CU04675,67,73695.0,0,BOS
CU04676,46,69999.0,0,CHI
CU04677,34,85248.0,0,NYC
CU04678,69,58001.0,0,BOS
CU04679,46,25000.0,0,LAX
CU04680,30,26405.0,0,MIA
CU04681,28,38598.0,0,LAX
CU04682,29,67890.0,1,BOS
CU04683,34,54999.0,0,BOS
CU04684,40,56349.0,0,BOS
CU04685,57,89994.0,1,LAX
CU04686,48,41240.0,0,LAX
CU04687,43,31430.0,0,MIA
CU04688,45,63302.0,1,CHI
CU04689,54,43359.0,0,NYC
CU04690,34,96686.0,1,CHI
CU04691,27,25000.0,1,MIA
CU04692,24,100637.0,0,BOS
CU04693,62,72052.0,0,NYC
CU04694,37,78999.0,0,BOS
CU04695,51,58581.0,1,BOS
CU04696,68,83132.0,1,MIA
CU04697,45,41729.0,0,LAX
CU04698,61,35631.0,0,CHI
CU04699,24,37655.0,0,LAX
CU04700,31,49849.0,0,BOS
CU04701,49,70507.0,0,MIA
CU04702,29,59126.0,0,CHI
CU04703,49,47252.0,0,MIA
CU04704,62,48717.0,0,NYC
CU04705,31,85104.0,1,BOS
CU04706,44,79637.0,0,CHI
CU04707,38,97344.0,0,LAX
CU04708,19,65483.0,0,CHI
CU04709,25,68577.0,1,NYC
CU04710,18,74344.0,0,NYC
CU04711,27,54466.0,0,BOS
CU04712,18,34110.0,0,MIA
CU04713,40,45908.0,1,NYC
CU04714,67,30199.0,1,BOS
CU04715,42,63626.0,0,LAX
CU04716,23,49600.0,0,CHI
CU04717,40,58199.0,0,LAX
CU04718,25,25000.0,0,MIA
CU04719,37,68097.0,0,CHI
CU04720,44,62016.0,0,CHI
CU04721,23,30877.0,0,MIA
CU04722,48,55137.0,0,NYC
CU04723,38,25000.0,1,CHI
CU04724,30,75888.0,0,LAX
CU04725,48,50356.0,0,MIA
CU04726,65,25585.0,1,NYC
CU04727,39,28290.0,0,NYC
CU04728,33,64976.0,1,CHI
CU04729,69,46737.0,0,LAX
CU04730,49,69518.0,0,MIA
CU04731,25,64557.0,0,LAX
CU04732,42,93472.0,1,BOS
CU04733,41,48146.0,0,BOS
CU04734,62,74350.0,0,MIA
CU04735,39,65808.0,0,LAX
CU04736,60,44129.0,0,NYC
CU04737,30,61762.0,1,BOS
CU04738,67,36239.0,0,BOS
